  -8.0042356e+00   1.7380185e+00   3.0005672e+02   1.0018114e+05
  -7.6867243e+00   2.4156440e-01   3.0011885e+02   1.0027230e+05
  -8.2404646e+00   3.7014856e-01   3.0006763e+02   1.0046088e+05
  -7.6828046e+00   1.5674436e+00   3.0002673e+02   1.0043818e+05
  -7.5040331e+00   6.2695798e-01   3.0011488e+02   1.0040440e+05
  -6.5972719e+00   1.3990072e+00   3.0014023e+02   1.0045068e+05
  -6.4814286e+00   5.9925837e-01   3.0022785e+02   1.0047366e+05
  -5.4002117e+00   9.4450963e-01   3.0025862e+02   1.0050893e+05
  -5.2476741e+00   2.6854669e-01   3.0039964e+02   1.0051707e+05
  -4.3665953e+00   2.9123900e-01   3.0039764e+02   1.0042500e+05
  -4.3971979e+00  -2.1237710e-01   3.0057937e+02   1.0043920e+05
  -3.9724305e+00  -6.2816298e-01   3.0070068e+02   1.0046916e+05
  -3.6433326e+00  -6.6262885e-01   3.0065207e+02   1.0046125e+05
  -2.7344490e+00  -9.9588631e-01   3.0079824e+02   1.0047189e+05
  -2.2947604e+00  -9.8390117e-01   3.0069739e+02   1.0046264e+05
  -1.4067311e+00  -1.3507548e+00   3.0077814e+02   1.0045947e+05
  -1.0864422e+00  -1.1845319e+00   3.0071343e+02   1.0045477e+05
  -4.7378615e-01  -1.4051329e+00   3.0080467e+02   1.0045784e+05
  -2.0853892e-01  -1.0474118e+00   3.0082569e+02   1.0044718e+05
   2.6304729e-01  -1.2165719e+00   3.0103949e+02   1.0043839e+05
   5.2595150e-01  -8.5185707e-01   3.0110941e+02   1.0043767e+05
   8.1971567e-01  -1.0319351e+00   3.0139558e+02   1.0044022e+05
   1.0505170e+00  -7.8169585e-01   3.0143812e+02   1.0043487e+05
   1.4248915e+00  -1.1127694e+00   3.0156082e+02   1.0042926e+05
   1.6231268e+00  -8.8419363e-01   3.0148913e+02   1.0043519e+05
   2.0966156e+00  -1.1332833e+00   3.0155128e+02   1.0043985e+05
   2.2710789e+00  -7.5423232e-01   3.0142039e+02   1.0041904e+05
   2.7064511e+00  -1.0009255e+00   3.0155371e+02   1.0042807e+05
   2.8475740e+00  -5.0404797e-01   3.0147166e+02   1.0043766e+05
   3.1938204e+00  -8.9026316e-01   3.0162906e+02   1.0041769e+05
   3.3329187e+00  -3.9587417e-01   3.0147144e+02   1.0042860e+05
   3.7133272e+00  -8.0685795e-01   3.0165248e+02   1.0041544e+05
   4.0183324e+00  -3.1140455e-01   3.0143192e+02   1.0040837e+05
   4.4217687e+00  -7.3672533e-01   3.0161416e+02   1.0040728e+05
   4.8632694e+00  -3.5399104e-01   3.0137645e+02   1.0041709e+05
   5.2871834e+00  -1.0344615e+00   3.0162484e+02   1.0038941e+05
   5.8582900e+00  -8.5157361e-01   3.0130346e+02   1.0039070e+05
   6.0849870e+00  -1.8270568e+00   3.0147953e+02   1.0037480e+05
   6.7177387e+00  -1.7646159e+00   3.0116921e+02   1.0037421e+05
   6.9277539e+00  -2.6390335e+00   3.0132788e+02   1.0033154e+05
   7.6775722e+00  -2.6825377e+00   3.0113303e+02   1.0028442e+05
   7.7704998e+00  -3.4513178e+00   3.0146920e+02   1.0023857e+05
   8.3916429e+00  -3.6673105e+00   3.0159178e+02   1.0024730e+05
   8.2441176e+00  -4.4355351e+00   3.0199482e+02   1.0023860e+05
   8.6082536e+00  -4.7193979e+00   3.0212832e+02   1.0026054e+05
   8.3218653e+00  -5.4163718e+00   3.0243855e+02   1.0022508e+05
   8.6529366e+00  -5.5319208e+00   3.0235551e+02   1.0018593e+05
   8.4382657e+00  -5.9302408e+00   3.0223003e+02   1.0017233e+05
   8.8211681e+00  -5.7437770e+00   3.0205103e+02   1.0013992e+05
   9.0538044e+00  -5.7901067e+00   3.0158199e+02   1.0010837e+05
   9.4911947e+00  -5.3408559e+00   3.0127185e+02   1.0008145e+05
   9.7424403e+00  -5.4766506e+00   3.0113801e+02   1.0004673e+05
   1.0227292e+01  -4.9559677e+00   3.0115526e+02   9.9993970e+04
   1.0310695e+01  -5.3913110e+00   3.0121480e+02   9.9964944e+04
   1.0620054e+01  -5.3649087e+00   3.0134665e+02   9.9926845e+04
   1.0428073e+01  -6.1934873e+00   3.0148372e+02   9.9882071e+04
   1.0755865e+01  -6.1739286e+00   3.0163566e+02   9.9845065e+04
   1.0657287e+01  -6.7287632e+00   3.0179210e+02   9.9803919e+04
   1.1205379e+01  -6.3676668e+00   3.0189954e+02   9.9763585e+04
   1.1403845e+01  -6.3663995e+00   3.0180486e+02   9.9712604e+04
   1.2092541e+01  -5.8003542e+00   3.0185849e+02   9.9688054e+04
   1.2393652e+01  -5.9692619e+00   3.0185163e+02   9.9632995e+04
   1.3167153e+01  -5.4612963e+00   3.0196506e+02   9.9574348e+04
   1.3306974e+01  -5.8202264e+00   3.0195773e+02   9.9536986e+04
   1.3752793e+01  -5.1790509e+00   3.0196148e+02   9.9468911e+04
   1.3532508e+01  -5.4210048e+00   3.0160003e+02   9.9404823e+04
   1.4254959e+01  -4.7012800e+00   3.0118871e+02   9.9368881e+04
   1.4236216e+01  -5.0903430e+00   3.0082182e+02   9.9322539e+04
   1.5063208e+01  -4.1608821e+00   3.0074944e+02   9.9214718e+04
   1.5066215e+01  -4.4359723e+00   3.0070736e+02   9.9165492e+04
   1.5667270e+01  -3.0163128e+00   3.0074890e+02   9.9079177e+04
   1.5790987e+01  -3.1149131e+00   3.0083905e+02   9.9002214e+04
   1.6589120e+01  -1.5208262e+00   3.0082269e+02   9.8900579e+04
   1.7029666e+01  -1.9399098e+00   3.0084907e+02   9.8801878e+04
   1.7734919e+01  -1.8666593e-02   3.0078885e+02   9.8651981e+04
   1.7414644e+01  -4.7864156e-01   3.0087211e+02   9.8523342e+04
   1.6749168e+01   2.2422386e+00   3.0086545e+02   9.8388369e+04
   1.4595282e+01   2.1527170e+00   3.0090849e+02   9.8260738e+04
   1.1380062e+01   3.8992613e+00   3.0117286e+02   9.8150904e+04
   1.0947983e+01   5.8408493e+00   3.0135596e+02   9.8151378e+04
   5.8059439e+00   5.8929583e+00   3.0142655e+02   9.8063692e+04
   4.9538180e+00   7.9656517e+00   3.0126474e+02   9.8094053e+04
  -1.2749215e-01   7.6028731e+00   3.0119730e+02   9.8073340e+04
  -1.3856840e+00   1.0017794e+01   3.0108684e+02   9.8114977e+04
  -5.7454718e+00   1.1042116e+01   3.0089667e+02   9.8153234e+04
  -8.3430284e+00   9.3505302e+00   3.0080152e+02   9.8155080e+04
  -1.2013826e+01   9.4213491e+00   3.0074756e+02   9.8271499e+04
  -1.3544814e+01   1.1144627e+01   3.0079159e+02   9.8388237e+04
  -1.7006430e+01   8.1202366e+00   3.0084427e+02   9.8509331e+04
  -1.8242667e+01   8.5172775e+00   3.0089566e+02   9.8652502e+04
  -2.0858602e+01   4.3742723e+00   3.0062841e+02   9.8812246e+04
  -2.0673911e+01   4.5233780e+00   3.0067355e+02   9.8967271e+04
  -2.0892974e+01   1.0176721e+00   3.0050187e+02   9.9104626e+04
  -1.9651790e+01   1.1940654e+00   3.0055078e+02   9.9232109e+04
  -1.8466552e+01  -9.7123489e-01   3.0071490e+02   9.9340028e+04
  -1.8286844e+01  -7.8914122e-01   3.0081039e+02   9.9396314e+04
  -1.8252191e+01  -1.7500611e+00   3.0063129e+02   9.9482210e+04
  -1.7729973e+01  -1.5590393e+00   3.0044554e+02   9.9574873e+04
  -1.7584567e+01  -2.1218237e+00   3.0024902e+02   9.9632907e+04
  -1.6918677e+01  -1.8453137e+00   3.0016338e+02   9.9683747e+04
  -1.6981214e+01  -2.2077437e+00   3.0012443e+02   9.9777839e+04
  -1.6698848e+01  -1.6619646e+00   3.0008099e+02   9.9849782e+04
  -1.6535032e+01  -1.9711890e+00   3.0000904e+02   9.9888020e+04
  -1.6586313e+01  -1.6779687e+00   2.9999546e+02   9.9972963e+04
  -1.6790911e+01  -2.3043291e+00   3.0000909e+02   1.0002628e+05
  -1.6622559e+01  -2.3407531e+00   3.0001276e+02   1.0004716e+05
  -1.5218695e+01  -2.8870876e+00   2.9989794e+02   9.9906313e+04
  -1.3989237e+01  -2.6175961e+00   3.0004921e+02   9.9919993e+04
  -1.3559684e+01  -2.3117644e+00   3.0000801e+02   9.9905049e+04
  -1.5728703e+01  -2.2050209e+00   3.0020948e+02   1.0027922e+05
  -1.6597380e+01  -2.5570640e+00   3.0011919e+02   1.0037446e+05
  -1.6632333e+01  -2.5197553e+00   2.9999506e+02   1.0037790e+05
  -1.7085372e+01  -2.5745464e+00   3.0004767e+02   1.0040877e+05
  -1.6961757e+01  -2.2809808e+00   3.0013492e+02   1.0047369e+05
  -1.6577266e+01  -2.2212625e+00   3.0042717e+02   1.0049025e+05
  -1.5874946e+01  -1.8717615e+00   3.0061557e+02   1.0054080e+05
  -1.5151853e+01  -1.8121100e+00   3.0092972e+02   1.0056466e+05
  -1.4699587e+01  -1.4552159e+00   3.0118370e+02   1.0058187e+05
  -1.4157308e+01  -1.4616747e+00   3.0139853e+02   1.0063476e+05
  -1.3717146e+01  -1.3468775e+00   3.0144206e+02   1.0065371e+05
  -1.3532169e+01  -1.4787004e+00   3.0137352e+02   1.0071304e+05
  -1.3470700e+01  -1.4824572e+00   3.0121525e+02   1.0075117e+05
  -1.3425068e+01  -1.3984133e+00   3.0108522e+02   1.0077006e+05
  -1.2799942e+01  -9.8033271e-01   3.0099403e+02   1.0085092e+05
  -1.2062885e+01  -1.0665955e+00   3.0091475e+02   1.0086496e+05
  -9.8466096e+00  -1.5443360e+00   3.0103332e+02   1.0091513e+05
  -8.8496203e+00  -2.4130276e+00   3.0063012e+02   1.0090623e+05
  -6.5490319e+00  -3.3926306e+00   3.0044592e+02   1.0092575e+05
  -6.1108502e+00  -4.0500572e+00   3.0020858e+02   1.0095368e+05
  -5.2402131e+00  -4.2985914e+00   3.0014381e+02   1.0099384e+05
  -4.5188925e+00  -3.9334637e+00   3.0020865e+02   1.0097993e+05
  -4.7240867e+00  -3.5441371e+00   3.0016626e+02   1.0101597e+05
  -4.1401303e+00  -3.0057041e+00   3.0019222e+02   1.0104065e+05
  -4.2331066e+00  -2.4942961e+00   3.0021969e+02   1.0103335e+05
  -3.7855905e+00  -2.2609857e+00   3.0019770e+02   1.0108019e+05
  -3.5574897e+00  -2.1897418e+00   2.9971076e+02   1.0099180e+05
  -3.2804237e+00  -2.3838930e+00   2.9995055e+02   1.0096667e+05
  -4.2179376e+00  -3.3522692e+00   3.0011221e+02   1.0108946e+05
  -5.0011939e+00  -3.7414487e+00   3.0010796e+02   1.0110931e+05
  -6.1393470e+00  -3.9766922e+00   3.0026579e+02   1.0116262e+05
  -6.5520261e+00  -3.7807835e+00   3.0016151e+02   1.0118435e+05
  -6.8704524e+00  -4.1097774e+00   3.0029056e+02   1.0119665e+05
