   1.3696739e+00   3.4799754e+00   3.0197875e+02   9.9980298e+04
   2.0176505e+00   3.4480209e+00   3.0174669e+02   1.0005834e+05
   2.9040266e+00   3.5237259e+00   3.0162017e+02   1.0024052e+05
   2.7849778e+00   2.8569336e+00   3.0178609e+02   1.0022023e+05
   3.1931221e+00   2.6569596e+00   3.0142949e+02   1.0017267e+05
   2.7847410e+00   2.5769637e+00   3.0154809e+02   1.0022411e+05
   3.0359564e+00   3.1585454e+00   3.0159538e+02   1.0024265e+05
   2.7643881e+00   3.9091736e+00   3.0172921e+02   1.0029165e+05
   2.9253069e+00   4.1149398e+00   3.0176274e+02   1.0030193e+05
   2.8570434e+00   4.9349594e+00   3.0167587e+02   1.0023881e+05
   2.9594509e+00   4.8867783e+00   3.0164615e+02   1.0025857e+05
   3.0984616e+00   4.9244041e+00   3.0168007e+02   1.0031756e+05
   3.0193817e+00   5.1378263e+00   3.0171892e+02   1.0033695e+05
   3.0213544e+00   5.3118738e+00   3.0162264e+02   1.0035370e+05
   2.7233570e+00   5.6549958e+00   3.0169738e+02   1.0036299e+05
   2.6517131e+00   5.9715986e+00   3.0156596e+02   1.0036156e+05
   2.4991841e+00   6.3012080e+00   3.0157781e+02   1.0037621e+05
   2.5442620e+00   6.6676538e+00   3.0144202e+02   1.0038384e+05
   2.4562494e+00   6.9441420e+00   3.0133217e+02   1.0039117e+05
   2.4433379e+00   7.4456434e+00   3.0120396e+02   1.0038783e+05
   2.5197751e+00   7.5314878e+00   3.0122716e+02   1.0040028e+05
   3.1378877e+00   7.7538788e+00   3.0112287e+02   1.0041069e+05
   3.6771761e+00   7.7736777e+00   3.0113257e+02   1.0041875e+05
   4.4421785e+00   7.4450301e+00   3.0107233e+02   1.0042867e+05
   4.7167263e+00   7.6188513e+00   3.0099443e+02   1.0044376e+05
   5.1755741e+00   7.5373889e+00   3.0095118e+02   1.0045648e+05
   5.3819437e+00   8.0663641e+00   3.0076439e+02   1.0044383e+05
   5.4321874e+00   7.9031781e+00   3.0065405e+02   1.0045994e+05
   5.1751148e+00   8.1367644e+00   3.0066132e+02   1.0047741e+05
   4.9010221e+00   8.2848473e+00   3.0055742e+02   1.0046786e+05
   4.6896464e+00   8.7357557e+00   3.0060345e+02   1.0049701e+05
   4.9444169e+00   9.0727998e+00   3.0062209e+02   1.0049795e+05
   5.2200089e+00   9.3689859e+00   3.0067131e+02   1.0051135e+05
   5.8270766e+00   9.4524487e+00   3.0068190e+02   1.0051661e+05
   6.4273965e+00   9.6152124e+00   3.0070121e+02   1.0053912e+05
   6.9314369e+00   9.4180273e+00   3.0072219e+02   1.0051677e+05
   7.5871886e+00   9.2718874e+00   3.0078189e+02   1.0052581e+05
   7.9655739e+00   8.9222647e+00   3.0099115e+02   1.0052124e+05
   8.3594117e+00   8.3027145e+00   3.0121961e+02   1.0053214e+05
   8.4106159e+00   7.7125118e+00   3.0135924e+02   1.0050661e+05
   8.4685629e+00   6.6861526e+00   3.0151699e+02   1.0047868e+05
   8.6692132e+00   6.2433434e+00   3.0157317e+02   1.0045005e+05
   8.4690506e+00   5.1384268e+00   3.0173067e+02   1.0048079e+05
   8.6958631e+00   4.8386828e+00   3.0175637e+02   1.0048929e+05
   8.5030319e+00   3.9408848e+00   3.0184828e+02   1.0053438e+05
   8.6639725e+00   3.8881125e+00   3.0184568e+02   1.0051544e+05
   8.2539313e+00   3.2558384e+00   3.0191846e+02   1.0050320e+05
   8.4188590e+00   3.2037553e+00   3.0187075e+02   1.0050373e+05
   7.7623296e+00   2.8614259e+00   3.0196747e+02   1.0050239e+05
   7.7291037e+00   2.8328535e+00   3.0197923e+02   1.0049721e+05
   6.9919685e+00   2.7566711e+00   3.0209779e+02   1.0050477e+05
   7.0127389e+00   2.7621583e+00   3.0212409e+02   1.0050496e+05
   6.5180800e+00   2.7795355e+00   3.0218230e+02   1.0049055e+05
   6.6502652e+00   2.8472789e+00   3.0206108e+02   1.0049868e+05
   6.3072845e+00   2.8792943e+00   3.0189385e+02   1.0050125e+05
   6.4783124e+00   3.0934836e+00   3.0182784e+02   1.0048732e+05
   6.2058859e+00   3.2014756e+00   3.0166090e+02   1.0049136e+05
   6.3097058e+00   3.4843348e+00   3.0161582e+02   1.0047713e+05
   6.2981440e+00   3.4713792e+00   3.0162260e+02   1.0048317e+05
   6.2443190e+00   3.7399699e+00   3.0166524e+02   1.0045999e+05
   6.0887940e+00   3.7261923e+00   3.0182751e+02   1.0048696e+05
   6.1615495e+00   3.9230254e+00   3.0189681e+02   1.0046178e+05
   6.1163113e+00   3.8406586e+00   3.0188443e+02   1.0046238e+05
   6.3750686e+00   3.8755276e+00   3.0189000e+02   1.0045587e+05
   6.3826765e+00   3.5884845e+00   3.0181475e+02   1.0045600e+05
   6.4434040e+00   3.4114185e+00   3.0184616e+02   1.0042906e+05
   6.3335954e+00   3.1071546e+00   3.0181963e+02   1.0047242e+05
   6.0822458e+00   2.9182284e+00   3.0178071e+02   1.0046775e+05
   6.2121923e+00   2.5422389e+00   3.0147477e+02   1.0044318e+05
   6.0540241e+00   2.3744153e+00   3.0139531e+02   1.0043840e+05
   6.2076320e+00   2.2126355e+00   3.0133353e+02   1.0044744e+05
   6.2167119e+00   2.2247699e+00   3.0139318e+02   1.0043121e+05
   6.6534383e+00   2.1660847e+00   3.0131803e+02   1.0043790e+05
   6.6161698e+00   2.1152755e+00   3.0133618e+02   1.0043268e+05
   6.7814025e+00   1.6281382e+00   3.0125615e+02   1.0042232e+05
   6.5104308e+00   1.5183855e+00   3.0123677e+02   1.0041448e+05
   6.4246160e+00   1.0043154e+00   3.0117925e+02   1.0040707e+05
   5.9893870e+00   8.8467793e-01   3.0112640e+02   1.0039602e+05
   5.0012607e+00   3.3382860e-01   3.0098516e+02   1.0038507e+05
   4.7228933e+00   1.3506665e-02   3.0093085e+02   1.0037695e+05
   3.9074500e+00  -3.3691100e-01   3.0073775e+02   1.0036807e+05
   4.2480573e+00  -5.5286040e-01   3.0076163e+02   1.0036467e+05
   4.3970195e+00  -5.8838202e-01   3.0053959e+02   1.0035521e+05
   4.8963767e+00  -7.3124483e-01   3.0064389e+02   1.0034735e+05
   5.4601828e+00  -6.3791127e-01   3.0068822e+02   1.0032506e+05
