   1.1528540e+00   2.6810835e+00   3.0122297e+02   9.9947194e+04
   1.7214849e+00   2.4320411e+00   3.0089701e+02   1.0002938e+05
   2.3642465e+00   2.6424602e+00   3.0098517e+02   1.0021508e+05
   2.0988508e+00   3.3270135e+00   3.0120649e+02   1.0020133e+05
   2.5626097e+00   3.6104127e+00   3.0098642e+02   1.0015917e+05
   2.4814371e+00   4.3627123e+00   3.0120915e+02   1.0021763e+05
   2.9759074e+00   4.5095222e+00   3.0127008e+02   1.0022886e+05
   3.2424858e+00   5.2437041e+00   3.0159711e+02   1.0027573e+05
   3.4392270e+00   5.3497683e+00   3.0172375e+02   1.0027382e+05
   3.6075461e+00   5.9417118e+00   3.0188882e+02   1.0020380e+05
   3.4058752e+00   5.9128308e+00   3.0193153e+02   1.0021647e+05
   2.8815544e+00   5.5531442e+00   3.0194856e+02   1.0026815e+05
   2.6589411e+00   5.4216596e+00   3.0190429e+02   1.0028288e+05
   2.7828035e+00   5.7341888e+00   3.0169914e+02   1.0029259e+05
   2.9278999e+00   5.9562206e+00   3.0150254e+02   1.0030200e+05
   3.2886387e+00   6.1076635e+00   3.0128422e+02   1.0029900e+05
   3.5285096e+00   6.4015618e+00   3.0114340e+02   1.0030996e+05
   3.7412948e+00   6.3390102e+00   3.0118431e+02   1.0031649e+05
   3.9980830e+00   6.6172477e+00   3.0121574e+02   1.0031934e+05
   4.0161886e+00   6.7027355e+00   3.0149127e+02   1.0031699e+05
   3.9153728e+00   6.8848722e+00   3.0143177e+02   1.0032393e+05
   3.7739568e+00   7.1667741e+00   3.0143214e+02   1.0033273e+05
   3.8435131e+00   7.3464157e+00   3.0133621e+02   1.0033775e+05
   3.9768843e+00   7.2209845e+00   3.0142226e+02   1.0035135e+05
   4.1737241e+00   7.2129799e+00   3.0134727e+02   1.0037056e+05
   4.1971516e+00   6.6699766e+00   3.0120524e+02   1.0039809e+05
   4.3942875e+00   7.0029415e+00   3.0115814e+02   1.0038952e+05
   4.5983006e+00   6.7764454e+00   3.0113253e+02   1.0042070e+05
   4.6239670e+00   7.4769973e+00   3.0113901e+02   1.0043798e+05
   4.8816910e+00   7.6133047e+00   3.0115736e+02   1.0043268e+05
   5.1025531e+00   8.4070964e+00   3.0122489e+02   1.0044607e+05
   5.3461930e+00   8.6872968e+00   3.0111203e+02   1.0044021e+05
   5.6185323e+00   9.2043701e+00   3.0115898e+02   1.0043553e+05
   5.8879082e+00   9.1756846e+00   3.0107088e+02   1.0044227e+05
   6.3180294e+00   9.2359291e+00   3.0118697e+02   1.0046036e+05
   6.8404074e+00   9.1369625e+00   3.0102608e+02   1.0044645e+05
   7.4924303e+00   9.0838937e+00   3.0123650e+02   1.0046005e+05
   7.9945026e+00   8.8424343e+00   3.0121796e+02   1.0046344e+05
   8.3205518e+00   8.2978641e+00   3.0129534e+02   1.0048089e+05
   8.4774831e+00   7.8133247e+00   3.0126333e+02   1.0046049e+05
   8.3564386e+00   6.8248895e+00   3.0140971e+02   1.0043522e+05
   8.5717278e+00   6.4460947e+00   3.0148999e+02   1.0040599e+05
   8.1364662e+00   5.3734207e+00   3.0166596e+02   1.0043691e+05
   8.4638643e+00   5.1774408e+00   3.0174597e+02   1.0044451e+05
   8.1414592e+00   4.2609641e+00   3.0186096e+02   1.0049042e+05
   8.5204212e+00   4.2878067e+00   3.0187382e+02   1.0047150e+05
   8.0849219e+00   3.5734812e+00   3.0185792e+02   1.0046247e+05
   8.3815876e+00   3.4342234e+00   3.0185442e+02   1.0046513e+05
   7.7942698e+00   2.9670711e+00   3.0178033e+02   1.0046944e+05
   7.9470355e+00   2.8441394e+00   3.0171708e+02   1.0046504e+05
   7.3773755e+00   2.6813394e+00   3.0165535e+02   1.0048056e+05
   7.5157776e+00   2.6145635e+00   3.0162932e+02   1.0047958e+05
   7.3501440e+00   2.6196452e+00   3.0157359e+02   1.0047237e+05
   7.5500718e+00   2.6627202e+00   3.0163317e+02   1.0047764e+05
   7.3093675e+00   2.7219256e+00   3.0150304e+02   1.0048143e+05
   7.4338324e+00   2.9514286e+00   3.0151490e+02   1.0046468e+05
   7.0993505e+00   3.1037460e+00   3.0133456e+02   1.0046715e+05
   7.1754504e+00   3.3673694e+00   3.0132437e+02   1.0045149e+05
   6.9506926e+00   3.4250297e+00   3.0121284e+02   1.0045419e+05
